Bandit,Reward,Algorithm
3,4.453835667189844,ThompsonSamplingBandit
3,4.957288358727981,ThompsonSamplingBandit
3,7.165610594350534,ThompsonSamplingBandit
3,3.8924280176889585,ThompsonSamplingBandit
3,3.3039036616295796,ThompsonSamplingBandit
3,3.9532576311967627,ThompsonSamplingBandit
3,2.0337690419911025,ThompsonSamplingBandit
3,5.433193765090408,ThompsonSamplingBandit
3,3.7025179559905603,ThompsonSamplingBandit
3,2.974192957110921,ThompsonSamplingBandit
3,4.133356123285271,ThompsonSamplingBandit
3,4.609052200567513,ThompsonSamplingBandit
3,4.4916384003704914,ThompsonSamplingBandit
3,3.4274444946568927,ThompsonSamplingBandit
3,4.077328755648249,ThompsonSamplingBandit
3,3.2787129364405088,ThompsonSamplingBandit
3,3.775545869478022,ThompsonSamplingBandit
3,5.270629810316034,ThompsonSamplingBandit
3,4.924881969351777,ThompsonSamplingBandit
3,4.453948883170205,ThompsonSamplingBandit
3,2.058752566356638,ThompsonSamplingBandit
3,2.7786144594614295,ThompsonSamplingBandit
3,4.183566237136414,ThompsonSamplingBandit
3,3.613719645358348,ThompsonSamplingBandit
3,3.713614806349259,ThompsonSamplingBandit
3,5.614970732220353,ThompsonSamplingBandit
3,3.099927000773086,ThompsonSamplingBandit
3,4.367057402634877,ThompsonSamplingBandit
3,5.5145608634281755,ThompsonSamplingBandit
3,3.2393589897680193,ThompsonSamplingBandit
3,3.311148515786134,ThompsonSamplingBandit
3,5.477073025854064,ThompsonSamplingBandit
3,4.897653115140319,ThompsonSamplingBandit
3,4.016025376896415,ThompsonSamplingBandit
3,3.68866527221111,ThompsonSamplingBandit
3,2.0409325534616953,ThompsonSamplingBandit
3,3.9538945087296944,ThompsonSamplingBandit
3,3.6707225992851855,ThompsonSamplingBandit
3,4.4114752206108,ThompsonSamplingBandit
3,5.163587477918814,ThompsonSamplingBandit
3,3.5311596330645427,ThompsonSamplingBandit
3,3.7193687698329163,ThompsonSamplingBandit
3,3.0267347098979474,ThompsonSamplingBandit
3,5.443959809089957,ThompsonSamplingBandit
3,3.592410457419111,ThompsonSamplingBandit
3,3.2130172780142954,ThompsonSamplingBandit
3,4.539065311322172,ThompsonSamplingBandit
3,3.65591205499006,ThompsonSamplingBandit
3,4.8962809836746315,ThompsonSamplingBandit
3,4.654978828906327,ThompsonSamplingBandit
3,3.081125914601396,ThompsonSamplingBandit
3,2.9013979992679086,ThompsonSamplingBandit
3,3.489429759707807,ThompsonSamplingBandit
3,4.531540259584613,ThompsonSamplingBandit
3,3.0152608575808166,ThompsonSamplingBandit
3,3.6189776847074926,ThompsonSamplingBandit
3,3.6424506740234066,ThompsonSamplingBandit
3,4.295632748384318,ThompsonSamplingBandit
3,4.720387779911813,ThompsonSamplingBandit
3,3.0658428279472703,ThompsonSamplingBandit
3,4.473718410492436,ThompsonSamplingBandit
3,3.259474006866204,ThompsonSamplingBandit
3,3.7869806454911483,ThompsonSamplingBandit
3,4.926335926199832,ThompsonSamplingBandit
3,4.717789966797796,ThompsonSamplingBandit
3,4.419621842948537,ThompsonSamplingBandit
3,5.564196559293478,ThompsonSamplingBandit
3,3.6870136100135977,ThompsonSamplingBandit
3,5.942354249539374,ThompsonSamplingBandit
3,4.058368334711246,ThompsonSamplingBandit
3,3.4012391910363418,ThompsonSamplingBandit
3,4.49517124610154,ThompsonSamplingBandit
3,4.197036179895531,ThompsonSamplingBandit
3,2.590037590673358,ThompsonSamplingBandit
3,5.820888995413262,ThompsonSamplingBandit
3,2.7570254928157505,ThompsonSamplingBandit
3,5.000018549081798,ThompsonSamplingBandit
3,2.6458491350338216,ThompsonSamplingBandit
3,5.269822227900073,ThompsonSamplingBandit
3,3.382739928639091,ThompsonSamplingBandit
3,4.127170305278531,ThompsonSamplingBandit
3,3.696092035781953,ThompsonSamplingBandit
3,3.2704316417101786,ThompsonSamplingBandit
3,4.032660058864639,ThompsonSamplingBandit
3,4.849283698840001,ThompsonSamplingBandit
3,4.74748461250639,ThompsonSamplingBandit
3,2.654800867362753,ThompsonSamplingBandit
3,4.220577557474445,ThompsonSamplingBandit
3,4.174159188554405,ThompsonSamplingBandit
3,4.82882621114287,ThompsonSamplingBandit
3,2.769934426307814,ThompsonSamplingBandit
3,3.4402394671449694,ThompsonSamplingBandit
3,3.686484628968212,ThompsonSamplingBandit
3,5.0493664121354955,ThompsonSamplingBandit
3,2.312520249460687,ThompsonSamplingBandit
3,4.151359770434161,ThompsonSamplingBandit
3,4.244437317845044,ThompsonSamplingBandit
3,4.712739724339574,ThompsonSamplingBandit
3,2.1011271528404976,ThompsonSamplingBandit
3,2.9486409341492834,ThompsonSamplingBandit
